TinhTrang,Hang,DongXe,SoKmDaDi,GiaTien,NamSanXuat,DiaDiem,SoCho,XuatXu,KieuDang,NhienLieu,HopSo
Đã sử dụng,Hyundai,Grand i10,1000,400000000,2019,Hà Nội,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Ranger,12000,1060000000,2018,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Toyota,Vios,48000,470000000,2017,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Mới,Mitsubishi,Outlander,,825000000,2020,Hồ Chí Minh,7,,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Hyundai,Grand i10,75000,350000000,2016,Hà Nội,5,Nhập khẩu,Hatchback,Xăng,Tự động
Đã sử dụng,Mercedes Benz,C Class,123456,400000000,2009,Hà Nội,8,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Ford,Focus,70000,475000000,2014,Hồ Chí Minh,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Hyundai,Santa Fe,15000,1200000000,2019,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Mitsubishi,Jolie,10068,18500000,2006,Hồ Chí Minh,8,,SUV / Cross over,Xăng,Số sàn
Đã sử dụng,Mitsubishi,Xpander,5000,628000000,2020,Hà Nội,7,,SUV / Cross over,Xăng,Tự động
Mới,Hyundai,Elantra,,560000000,2020,Thừa Thiên Huế,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Ford,Ranger,68000,755000000,2017,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Hyundai,Kona,,616000000,2020,Thừa Thiên Huế,5,Trong nước,SUV / Cross over,Xăng,Tự động
Mới,Hyundai,Tucson,,759000000,2020,Thừa Thiên Huế,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Kia,Sedona,25000,900000000,2017,Hồ Chí Minh,7,Nhập khẩu,Minivan (MPV),Dầu,Tự động
Đã sử dụng,Ford,Ranger,55000,565000000,2017,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Hyundai,Accent,50000,395000000,2014,Bình Dương,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Daewoo,Lanos,250000,56000000,2003,Kon Tum,,,,,Số sàn
Đã sử dụng,Kia,Morning,5000,290000000,2019,Bà Rịa - Vũng Tàu,5,Trong nước,Hatchback,Xăng,Số sàn
Mới,Hyundai,Santa Fe,,955000000,2020,Thừa Thiên Huế,7,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Hyundai,Elantra,18,695000000,2019,Bình Dương,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Hyundai,Grand i10,96,295000000,2016,Hồ Chí Minh,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Toyota,Avanza,11000,655000000,2009,Hà Nội,,,,,Tự động
Mới,Mitsubishi,Outlander,,825000000,2020,Đà Nẵng,,,,,Tự động
Đã sử dụng,Kia,Concord,,39000000,1989,Hậu Giang,5,Nhập khẩu,Sedan,Xăng,Số sàn
,,,,150000000,,Hà Nam,,,,,
Mới,Suzuki,Ertiga,,499000000,2020,Cần Thơ,7,Nhập khẩu,Minivan (MPV),Xăng,Tự động
Đã sử dụng,BMW,6 Series,85000,930000000,2008,Hồ Chí Minh,4,Nhập khẩu,Coupe (2 cửa),Xăng,Tự động
Mới,Mitsubishi,Xpander,,555000000,2020,Khánh Hòa,7,Nhập khẩu,Minivan (MPV),Xăng,Tự động
Đã sử dụng,Toyota,Vios,72000,415000000,2016,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
,,,,700000000,,Đồng Nai,,,,,
Đã sử dụng,Toyota,Fortuner,180000,530000000,2011,Bà Rịa - Vũng Tàu,7,Trong nước,SUV / Cross over,Dầu,Số sàn
Đã sử dụng,Kia,Cerato,3,449000000,2018,Hải Dương,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Ranger,36000,518000000,2015,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Lexus,RX,9000,4000000000,2018,Hồ Chí Minh,7,,,Xăng,Tự động
Đã sử dụng,Chevrolet,Spark,140000,130000000,2010,Bà Rịa - Vũng Tàu,5,Trong nước,Hatchback,Xăng,Số sàn
Mới,Mitsubishi,Triton,,600000000,2020,Đà Nẵng,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Toyota,Vios,,470000000,2020,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Hyundai,Accent,,426000000,2020,Bà Rịa - Vũng Tàu,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Ranger,43000,620000000,2019,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Số sàn
Đã sử dụng,Kia,Morning,20000,355000000,2017,Hồ Chí Minh,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Hãng khác,Dòng khác,44000,70000000,2008,An Giang,,Nhập khẩu,,Dầu,Số sàn
Đã sử dụng,Kia,Sedona,7000,1068000000,2019,Hồ Chí Minh,5,Nhập khẩu,Minivan (MPV),Dầu,Tự động
Mới,Hyundai,Accent,,501000000,2020,Bà Rịa - Vũng Tàu,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Kia,Morning,10000,170000000,2014,Thanh Hóa,5,Trong nước,Hatchback,Xăng,Số sàn
Đã sử dụng,Ford,Transit,187000,346000000,2015,Hồ Chí Minh,16,,,Dầu,Số sàn
Đã sử dụng,Hyundai,Starex,99999,175000000,2005,Hà Nội,6,Nhập khẩu,Van,Dầu,Số sàn
Đã sử dụng,BMW,3 Series,12,386000000,2009,Hà Nội,5,Nhập khẩu,Sedan,Xăng,Tự động
Mới,Hyundai,Grand i10,,325000000,2020,Bà Rịa - Vũng Tàu,5,Trong nước,Hatchback,Xăng,Số sàn
Mới,Hyundai,Grand i10,,395000000,2020,Bà Rịa - Vũng Tàu,5,Trong nước,Hatchback,Xăng,Tự động
Mới,Ford,EcoSport,,619000000,2020,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Daewoo,Lanos,400000,65000000,2001,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Hyundai,H 1,570000,400000000,2014,Bình Phước,,,,,Số sàn
Mới,Mazda,CX 8,,1149000000,2020,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Mercedes Benz,GLC,8200,2600000000,2019,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Toyota,Fortuner,11000,1020000000,2020,Đồng Nai,7,Nhập khẩu,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Mazda,3,3000,519000000,2016,Đồng Nai,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Toyota,Vios,10000,540000000,2020,Hồ Chí Minh,,,,,Tự động
Mới,Hyundai,Accent,,464000000,2020,Hồ Chí Minh,4,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Ranger,48000,520000000,2015,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Vinfast ,Fadil ,,37000000,2020,Đà Nẵng,4,Trong nước,,Xăng,Tự động
Mới,Toyota,Yaris,,650000000,2020,Cần Thơ,5,Nhập khẩu,,Xăng,Tự động
Đã sử dụng,Mitsubishi,Mirage,120000,200000000,2015,Hồ Chí Minh,5,Trong nước,Hatchback,Xăng,Số sàn
Đã sử dụng,Honda,Civic,26,400000000,2010,Bà Rịa - Vũng Tàu,4,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Hyundai,Santa Fe,50000,890000000,2017,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Toyota,Innova,110000,680000000,2017,Tây Ninh,8,Trong nước,Minivan (MPV),Xăng,Tự động
Đã sử dụng,Hyundai,Santa Fe,80000,715000000,2012,Hà Nội,7,Nhập khẩu,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Kia,Cerato,42000,588000000,2019,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Chevrolet,Dòng khác,9999,120000000,2004,Ninh Bình,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Suzuki,XL 7,,589000000,2020,Hồ Chí Minh,,,,,Tự động
Mới,Hyundai,Elantra,,572000000,2020,Hồ Chí Minh,,,,,Tự động
Đã sử dụng,Ford,Ranger,80000,515000000,2016,Hà Nội,5,Trong nước,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Mitsubishi,Outlander,70000,738000000,2017,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Mercedes Benz,E Class,,2050000000,2020,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Mới,Mitsubishi,Outlander,,825000000,2020,Đà Nẵng,7,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Ford,Dòng khác,,605000000,2020,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Toyota,Corolla Altis,41000,598000000,2016,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Kia,Morning,65000,255000000,2010,Tây Ninh,5,Nhập khẩu,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Ranger,15000,615000000,2018,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Ford,Dòng khác,180000,120000000,2003,Hưng Yên,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Honda,Civic,29000,595000000,2015,Hồ Chí Minh,,,Sedan,Xăng,Tự động
Mới,Kia,Optima,,759000000,2020,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Mitsubishi,Pajero,800,255000000,2001,Hà Nội,7,Nhập khẩu,SUV / Cross over,Xăng,Số sàn
Mới,Mitsubishi,Xpander,,550000000,2020,Lâm Đồng,7,Nhập khẩu,Minivan (MPV),Xăng,Bán tự động
Đã sử dụng,Toyota,Vios,45000,535000000,2018,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Hyundai,Galloper,190,110000000,2004,Hồ Chí Minh,2,Nhập khẩu,,Dầu,Số sàn
Đã sử dụng,Chevrolet,Orlando,66000,440000000,2017,Bà Rịa - Vũng Tàu,7,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Kia,Morning,201250,230000000,2015,Hà Nội,5,Trong nước,Hatchback,Xăng,Số sàn
Đã sử dụng,Honda,CR V,90000,610000000,2013,Hà Nội,5,Trong nước,SUV / Cross over,Xăng,Bán tự động
Mới,Volkswagen,Tiguan,,1629000000,2020,Hồ Chí Minh,7,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Toyota,Alphard,,4038000000,2020,Hồ Chí Minh,,,,,Tự động
Mới,Kia,Cerato,,559000000,2020,Đồng Tháp,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Mazda,3,11000,635000000,2019,Đắk Lắk,5,Nhập khẩu,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Focus,111,155000000,2008,Hà Tĩnh,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Hyundai,Grand i10,,330000000,2020,Thừa Thiên Huế,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Hyundai,Santa Fe,,1000000000,2020,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Xăng,Tự động
Mới,Ford,Ranger,,853000000,2020,Khánh Hòa,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Ford,Ranger,,1173000000,2020,Hồ Chí Minh,,,,,Tự động
Đã sử dụng,Honda,CR V,45000,815000000,2017,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Toyota,Innova,35000,608000000,2017,Hồ Chí Minh,8,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Toyota,Vios,35125,470000000,2018,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Escape,12000,135000000,2002,Hải Dương,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Ford,Focus,70000,485000000,2014,Hồ Chí Minh,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Mitsubishi,Xpander,22000,500000000,2019,Đà Nẵng,5,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Mới,Ford,Ranger,,596000000,2020,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Số sàn
Mới,Toyota,Hilux,,674000000,2020,Hà Nội,5,Nhập khẩu,SUV / Cross over,Dầu,Tự động
Mới,Toyota,Innova,,857000000,2020,Hồ Chí Minh,8,Trong nước,Minivan (MPV),Xăng,Tự động
Mới,Toyota,Innova,,741000000,2020,Hồ Chí Minh,,,,,Số sàn
Mới,Hyundai,Accent,,467000000,2020,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Hyundai,Elantra,41000,550000000,2016,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Mới,Ford,Ranger,,580000000,2020,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Toyota,Vios,33000,510000000,2018,Bình Dương,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Toyota,Vios,25000,415000000,2018,Hà Nội,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Mazda,6,,178000000,2020,Kiên Giang,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Kia,Dòng khác,59000,95000000,2005,Đắk Lắk,2,Trong nước,Kiểu dáng khác,Dầu,Số sàn
Mới,Toyota,Rush,,633000000,2020,Hồ Chí Minh,,,,,Tự động
Đã sử dụng,Mitsubishi,Outlander,50000,738000000,2017,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Mercedes Benz,E Class,24000,1780000000,2018,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Isuzu,Dòng khác,999999,340000000,2017,Đắk Lắk,2,Nhập khẩu,Kiểu dáng khác,Dầu,Số sàn
Đã sử dụng,Mazda,6,28668,729000000,2017,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Hyundai,H 1,10000,600000000,2013,Hà Nội,,,,,Số sàn
Mới,Kia,Cerato,,529000000,2020,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
,,,,500000000,,Hà Nội,,,,,
Mới,Mitsubishi,Xpander,,630000000,2020,Cần Thơ,7,Nhập khẩu,Minivan (MPV),Xăng,Tự động
Mới,Mitsubishi,Xpander,,555000000,2020,Đồng Tháp,7,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Mới,Toyota,Fortuner,,1096000000,2020,Long An,,,,,Tự động
Đã sử dụng,Toyota,Innova,75000,440000000,2015,Hồ Chí Minh,8,Trong nước,Kiểu dáng khác,Xăng,Số sàn
Đã sử dụng,Hyundai,Starex,68000,705000000,2014,Hồ Chí Minh,9,Nhập khẩu,,Xăng,Tự động
Mới,Hyundai,Dòng khác,,695000000,2020,Hồ Chí Minh,,,,,Số sàn
Đã sử dụng,Kia,Morning,26000,355000000,2019,Hà Nội,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Mercedes Benz,S Class,6000,4499999000,2019,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Mới,Toyota,Corolla Altis,,733000000,2020,Bà Rịa - Vũng Tàu,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Ford,Transit,120000,209000000,2010,Kon Tum,,,,,Số sàn
Đã sử dụng,Hyundai,Santa Fe,14000,1198000000,2019,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Mercedes Benz,A Class,600000,70000000,2004,Hồ Chí Minh,16,Nhập khẩu,Pick-up (bán tải),Dầu,Số sàn
Mới,Mitsubishi,Attrage,,375000000,2020,Cần Thơ,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Toyota,Sienna,60000,650000000,2008,Hồ Chí Minh,8,Nhập khẩu,Van,Xăng,Tự động
Đã sử dụng,Honda,CR V,21000,920000000,2018,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Mercedes Benz,S Class,86000,1080000000,2010,Hà Nội,5,Nhập khẩu,Sedan,Động cơ Hybrid,Tự động
Đã sử dụng,BMW,X5,140000,420000000,2007,Hà Nội,8,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Mercedes Benz,GLC,8000,1919000000,2020,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Suzuki,APV,15000,215000000,2008,Hà Nội,8,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Mới,Kia,Seltos,,589000000,2020,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Mercedes Benz,C Class,60000,600000000,2009,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Toyota,Innova,61000,672000000,2019,Bình Dương,8,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Toyota,Innova,62000,395000000,2015,Hà Nội,7,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Ford,Ranger,,390000000,2013,Đồng Nai,,,,,Số sàn
Mới,Ford,Ranger,,848000000,2020,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Mazda,CX 8,,1149000000,2020,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Xăng,Tự động
,,,,510000000,,Quảng Ninh,,,,,
Đã sử dụng,Ford,Transit,100000,130000000,trước năm 1980,Hồ Chí Minh,Khác,Nhập khẩu,Kiểu dáng khác,Dầu,Số sàn
Mới,Toyota,Corolla Cross,,720000000,2020,Hồ Chí Minh,,,,,Tự động
Đã sử dụng,Toyota,Innova,10000,370000000,2010,Hà Nội,8,,Minivan (MPV),Xăng,Tự động
Đã sử dụng,Nissan,X trail,11000,766000000,2017,Hồ Chí Minh,7,,SUV / Cross over,Xăng,Tự động
Mới,Mazda,3,,134000000,2020,Kiên Giang,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,BMW,X3,60000,1150000000,2015,Hà Nội,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Honda,Civic,9600,879000000,2019,Bình Dương,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Toyota,Innova,28500,750000000,2019,Hồ Chí Minh,8,Trong nước,Minivan (MPV),Xăng,Tự động
Đã sử dụng,Toyota,Zace,780000,290000000,2005,Tây Ninh,8,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Kia,Sedona,8000,1068000000,2019,Hồ Chí Minh,5,Trong nước,Minivan (MPV),Dầu,Tự động
Đã sử dụng,Hyundai,Santa Fe,14000,1198000000,2019,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Honda,City,100000,450000000,2017,Vĩnh Phúc,5,Trong nước,Sedan,Xăng,Tự động
Mới,Honda,CR V,,1048000000,2020,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Ford,Focus,60000,475000000,2014,Hà Nội,5,Trong nước,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Transit,300455,70000000,2003,Hà Nội,16,Trong nước,Coupe (2 cửa),Xăng,Số sàn
Đã sử dụng,Ford,Ranger,60000,535000000,2016,Hà Nội,5,,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Toyota,Innova,33000,498000000,2016,Hồ Chí Minh,8,Trong nước,Minivan (MPV),Xăng,Tự động
Mới,Toyota,Rush,,633000000,2020,Bà Rịa - Vũng Tàu,,,,,Tự động
Mới,Suzuki,Ertiga,,160000000,2020,Bà Rịa - Vũng Tàu,7,Nhập khẩu,Minivan (MPV),Xăng,Tự động
Đã sử dụng,Toyota,Vios,62000,345000000,2015,Hà Nội,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Focus,,230000000,2011,Thanh Hóa,5,Trong nước,Sedan,Xăng,Số sàn
Mới,Hyundai,Solati,,250000000,2019,Hồ Chí Minh,16,Nhập khẩu,SUV / Cross over,Dầu,Số sàn
Đã sử dụng,Nissan,Navara,36000,540000000,2018,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Ford,Everest,60000,590000000,2014,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Mới,Hyundai,Kona,,619000000,2020,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Vinfast ,Lux,,150000000,2020,Hà Nội,,,,,Tự động
Đã sử dụng,Kia,Cerato,14000,550000000,2018,Hải Phòng,5,Trong nước,Sedan,Xăng,Bán tự động
Đã sử dụng,Hyundai,Elantra,43000,550000000,2019,Bà Rịa - Vũng Tàu,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Toyota,Yaris,50,349000000,2011,Đồng Nai,5,Nhập khẩu,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Ranger,,495000000,2014,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Số sàn
Đã sử dụng,Chevrolet,Aveo,26000,335000000,2018,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Mercedes Benz,Dòng khác,100000,47000000,2002,Đắk Nông,16,Nhập khẩu,,Dầu,Số sàn
Đã sử dụng,BMW,X3,108000,1268000000,2016,Hồ Chí Minh,5,,,Xăng,Tự động
Mới,Mitsubishi,Xpander,,555000000,2020,Thừa Thiên Huế,7,Nhập khẩu,SUV / Cross over,Xăng,Số sàn
Mới,Mazda,CX 5,,819000000,2020,Hồ Chí Minh,5,Trong nước,SUV / Cross over,Xăng,Tự động
Mới,Suzuki,Ertiga,,459000000,2020,Hồ Chí Minh,7,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Honda,City,43000,515000000,2018,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Daewoo,Lanos,,56000000,2003,Nam Định,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Ford,Ranger,68000,755000000,2017,Hồ Chí Minh,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Toyota,Fortuner,170,710000000,2016,Đồng Tháp,7,Trong nước,SUV / Cross over,Dầu,Số sàn
Đã sử dụng,Toyota,Corolla,22000,730000000,2019,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Kia,Morning,20000,129990000,2011,Bắc Giang,,,,,Số sàn
Đã sử dụng,Mercedes Benz,B Class,25000,115000000,2005,Phú Yên,16,Trong nước,Sedan,Dầu,Số sàn
Đã sử dụng,Hyundai,Accent,3000,560000000,2020,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Mới,Mitsubishi,Attrage,,375000000,2020,Cần Thơ,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Toyota,Innova,90300,215000000,2009,Phú Yên,8,Nhập khẩu,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Nissan,Navara,55000,495000000,2017,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Hyundai,Santa Fe,,1245000000,2020,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Mới,Audi,Q5,,5000000,2020,Hồ Chí Minh,4,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Audi,A5,87000,790000000,2011,Hồ Chí Minh,5,Nhập khẩu,,Xăng,Tự động
Đã sử dụng,Toyota,Vios,219000,159000000,2005,Đồng Nai,5,,Sedan,Xăng,Số sàn
Mới,Audi,Q3,,10000000,2020,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Audi,A7,,10000000,2020,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Isuzu,NQR,422872,485000000,2015,Thái Bình,2,Nhập khẩu,Kiểu dáng khác,Dầu,Số sàn
Đã sử dụng,Mitsubishi,Outlander,36000,739000000,2017,Bình Dương,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Mới,Audi,Q5,,5000000,2020,Hồ Chí Minh,5,Nhập khẩu,SUV / Cross over,Xăng,Tự động
Đã sử dụng,Kia,Morning,150000,200000000,2013,Hà Nội,5,Trong nước,Hatchback,Xăng,Số sàn
Đã sử dụng,Kia,Cerato,51000,505000000,2017,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Daihatsu,Terios,100000,212000000,2005,Hồ Chí Minh,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Chevrolet,Aveo,58000,280000000,2016,Ninh Thuận,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Peugeot,107,52000,220000000,2008,Hồ Chí Minh,4,Nhập khẩu,Hatchback,Xăng,Tự động
Đã sử dụng,Ford,Ranger,71000,630000000,2015,Gia Lai,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Đã sử dụng,Chevrolet,Aveo,110000,245000000,2016,Hồ Chí Minh,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Mazda,3,62000,365000000,2011,Hà Nội,5,Nhập khẩu,Sedan,Xăng,Tự động
Đã sử dụng,Kia,Cerato,26000,555000000,2018,Hà Nội,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Daewoo,Nubira,72000,105000000,2003,Bình Dương,5,Trong nước,Sedan,Xăng,Số sàn
Đã sử dụng,Mitsubishi,Pajero,5000,5000000,2016,Điện Biên,7,Nhập khẩu,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Toyota,Innova,100000,355000000,2012,Hải Phòng,8,Trong nước,Minivan (MPV),Xăng,Số sàn
Mới,Hyundai,Santa Fe,,960000000,2020,Hồ Chí Minh,7,Nhập khẩu,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Daewoo,Lanos,100,85000000,2003,Bình Phước,5,Nhập khẩu,Sedan,Xăng,Số sàn
Đã sử dụng,Mercedes Benz,CLA Class,33000,970000000,2016,Hà Nội,5,Nhập khẩu,Sedan,Xăng,Bán tự động
Mới,Mitsubishi,Xpander,,555000000,2020,Hồ Chí Minh,7,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Hyundai,Santa Fe,14000,1198000000,2019,Hồ Chí Minh,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Kia,Cerato,13000,605000000,2019,Thái Nguyên,5,Trong nước,Sedan,Xăng,Tự động
Đã sử dụng,Ford,Ranger,52000,660000000,2017,Hà Nội,5,Nhập khẩu,Pick-up (bán tải),Dầu,Tự động
Mới,Toyota,Fortuner,,1096000000,2020,Bình Dương,7,Trong nước,SUV / Cross over,Dầu,Tự động
Đã sử dụng,Toyota,Innova,38000,625000000,2018,Hà Nội,8,Trong nước,Minivan (MPV),Xăng,Số sàn
Đã sử dụng,Daewoo,Magnus,270,120000000,2002,An Giang,5,Nhập khẩu,Sedan,Xăng,Số sàn
