,GiaTien,Hang,DongXe,NamSanXuat,SoKmDaDi,TinhTrang,HopSo,NhienLieu,XuatXu,KieuDang,SoCho,DiaDiem
34078,1850000000,mercedes benz,c class,2019,50,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34079,700000000,toyota,vios,2018,67000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34080,469000000,kia,soluto,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34081,705000000,ford,ranger,2016,99000,Cũ,Tự động,Xăng,Nhập khẩu,Pick-up (bán tải),5,Bà Rịa - Vũng Tàu
34082,280000000,chevrolet,cruze,2014,136000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Bình Dương
34083,740000000,toyota,fortuner,2015,115000,Cũ,Số sàn,Dầu,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34084,455000000,mazda,2,2018,35,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34085,549000000,suzuki,swift,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34086,549000000,ford,ecosport,2018,25678,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Kiên Giang
34087,1029000000,toyota,camry,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34088,75000000,mazda,323,1995,20,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bình Dương
34089,235000000,mitsubishi,dòng khác,2001,56789,Cũ,Số sàn,Dầu,Nhập khẩu,Sedan,4,Hồ Chí Minh
34090,810000000,nissan,x trail,2019,12000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Đà Nẵng
34091,999000000,renault,dòng khác,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
34092,383000000,kia,morning,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Đồng Nai
34093,435000000,ford,focus,2013,62,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Bình Dương
34094,670000000,mitsubishi,xpander cross,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Minivan (MPV),7,Cần Thơ
34095,910000000,mitsubishi,outlander,2020,6000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
34096,819000000,mazda,cx 5,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
34097,499000000,hyundai,accent,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34098,586000000,kia,cerato,2019,13500,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34099,929000000,honda,civic,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34100,769000000,hyundai,elantra,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,4,Hồ Chí Minh
34101,985000000,hyundai,santa fe,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34102,385000000,honda,city,2014,37000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34103,384000000,toyota,wigo,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34104,42000000,kia,pride,1997,77777,Cũ,Số sàn,Xăng,Trong nước,Sedan,4,Long An
34105,215000000,toyota,corolla altis,2003,130000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Bắc Ninh
34106,325000000,mitsubishi,mirage,2016,45000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34107,685000000,toyota,venza,2009,49000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
34108,178000000,ford,everest,2020,0,Mới,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34109,559000000,honda,city,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34110,199000000,chevrolet,spark,2016,9999,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34111,430000000,suzuki,ciaz,2019,21500,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34112,940000000,mazda,cx 5,2020,1000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Cần Thơ
34113,165000000,mazda,323,2003,105000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Phú Yên
34114,585000000,toyota,innova,2018,80000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
34115,695000000,mazda,cx 5,2016,48000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
34116,425000000,toyota,innova,2014,90000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),7,Bình Dương
34117,530000000,hyundai,elantra,2016,45000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34118,530000000,honda,city,2019,30000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34119,495000000,toyota,vios,2018,65000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Cần Thơ
34120,438000000,toyota,vios,2017,47000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34121,300000000,chevrolet,cruze,2013,122000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Khánh Hòa
34122,220000000,toyota,hiace,2006,1999,Cũ,Số sàn,Dầu,Trong nước,Van,4,Hà Nội
34123,175000000,chevrolet,spark,2017,80000,Cũ,Số sàn,Xăng,Trong nước,Van,2,Hà Nội
34124,735000000,toyota,innova,2020,2000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),7,Hồ Chí Minh
34125,535000000,kia,cerato,2017,41000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34126,448000000,honda,brio ,2019,12000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34127,255000000,kia,morning,2016,100000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Vĩnh Phúc
34128,880000000,kia,optima,2019,9000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34129,619000000,ford,ecosport,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
34130,1190000000,hyundai,santa fe,2019,9000,Cũ,Tự động,Dầu,Trong nước,SUV / Cross over,7,Hà Nội
34131,555000000,mitsubishi,xpander,2020,0,Mới,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,7,Cần Thơ
34132,720000000,toyota,innova,2019,20,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
34133,398000000,ford,ranger,2014,98000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
34134,1235000000,toyota,camry,2019,10000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
34135,435000000,kia,k3,2014,50000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
34136,105000000,chevrolet,spark,2009,98,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,An Giang
34137,330000000,kia,morning,2018,30000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34138,950000000,toyota,fortuner,2017,36,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34139,475000000,suzuki,ertiga,2020,0,Mới,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),7,Cần Thơ
34140,475000000,toyota,vios,2017,3000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
34141,999000000,toyota,camry,2018,5000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bà Rịa - Vũng Tàu
34142,272000000,isuzu,hi lander,2007,220000,Cũ,Số sàn,Dầu,Nhập khẩu,Hatchback,5,Đồng Nai
34143,1039000000,kia,sedona,2020,0,Mới,Tự động,Dầu,Trong nước,Minivan (MPV),7,Hồ Chí Minh
34144,470000000,mitsubishi,triton,2016,92000,Cũ,Tự động,Dầu,Trong nước,Pick-up (bán tải),5,Hải Phòng
34145,330000000,mercedes benz,sprinter,2010,250,Cũ,Số sàn,Dầu,Trong nước,Van,16,Gia Lai
34146,370000000,ford,transit,2014,200000,Cũ,Số sàn,Dầu,Trong nước,Minivan (MPV),16,Hậu Giang
34147,508000000,honda,city,2019,9000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34148,305000000,kia,morning,2011,80000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Vĩnh Phúc
34149,129000000,daewoo,magnus,2004,12000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hải Dương
34150,820000000,toyota,corolla cross,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
34151,235000000,honda,city,2007,1245,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Đồng Nai
34152,535000000,ford,ranger,2017,80000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
34153,128000000,suzuki,dòng khác,2007,150000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,7,Hà Nội
34154,220000000,kia,carens,2010,177000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Khánh Hòa
34155,355000000,mercedes benz,c class,2008,99000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Đà Nẵng
34156,1750000000,mercedes benz,e class,2019,30000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34157,515000000,mazda,2,2019,2000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34158,665000000,toyota,camry,2013,92232,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34159,105000000,chevrolet,spark,2008,120000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Gia Lai
34160,430000000,toyota,vios,2015,52000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Nghệ An
34161,668000000,toyota,camry,2012,110000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Đắk Lắk
34162,89000000,chevrolet,spark,2012,12000,Cũ,Số sàn,Xăng,Trong nước,Van,2,Thanh Hóa
34163,450000000,hyundai,accent,2019,17000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hà Nội
34164,319000000,mitsubishi,mirage,2017,45000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34165,218000000,toyota,zace,2005,20000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hà Nội
34166,480000000,toyota,camry,2007,140000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34167,339000000,hyundai,grand i10,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34168,305000000,ford,focus,2010,78000,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34169,320000000,kia,cerato,2011,97000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34170,125000000,kia,morning,2011,12222,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Bắc Ninh
34171,559000000,kia,cerato,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34172,640000000,ford,ranger,2020,0,Mới,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
34173,699000000,mazda,3,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34174,800000000,mazda,6,2019,35000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34175,549000000,suzuki,swift,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34176,300000000,ford,fiesta,2012,44000,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34177,350000000,chevrolet,cruze,2013,42000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34178,549000000,honda,city,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34179,382500000,vinfast ,fadil ,2020,0,Mới,Tự động,Xăng,Trong nước,Hatchback,5,Hà Nội
34180,329000000,honda,city,2014,18000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Đà Nẵng
34181,420000000,kia,rio,2016,45300,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hải Dương
34182,382500000,vinfast ,fadil ,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,4,Cần Thơ
34183,139000000,daewoo,gentra,2007,100,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34184,125000000,daewoo,nubira,2003,47890,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Đồng Nai
34185,605000000,mitsubishi,xpander,2019,6666,Cũ,Tự động,Xăng,Nhập khẩu,Minivan (MPV),5,Hải Phòng
34186,118000000,ssangyong,korando,2001,123,Cũ,Số sàn,Dầu,Nhập khẩu,Hatchback,5,Đà Nẵng
34187,390000000,toyota,vios,2017,130000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34188,546000000,kia,sorento,2015,66000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
34189,319000000,kia,rio,2016,67000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34190,498000000,hyundai,starex,2016,57000,Cũ,Số sàn,Dầu,Trong nước,Van,6,Hồ Chí Minh
34191,65000000,daewoo,matiz,2005,3900,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Đắk Lắk
34192,115000000,suzuki,dòng khác,2008,200000,Cũ,Số sàn,Xăng,Trong nước,SUV / Cross over,7,Thái Nguyên
34193,525000000,hyundai,accent,2018,38000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34194,716000000,hyundai,starex,2017,42000,Cũ,Số sàn,Xăng,Trong nước,Van,9,Hồ Chí Minh
34195,438000000,bmw,3 series,2011,48000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34196,730000000,toyota,hilux,2016,92000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
34197,528000000,honda,city,2018,31000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34198,689000000,mazda,3,2019,15000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34199,783000000,ford,ranger,2018,35000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
34200,265000000,chevrolet,lacetti,2013,48000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Bình Dương
34201,310000000,ford,everest,2020,0,Mới,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,An Giang
34202,565000000,hyundai,elantra,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34203,435000000,toyota,fortuner,2010,150000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Bình Dương
34204,145000000,mercedes benz,dòng khác,2001,100000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Gia Lai
34205,605000000,ford,ecosport,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
34206,720000000,chevrolet,trailblazer,2018,29000,Cũ,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Bình Dương
34207,425000000,ford,transit,2015,120000,Cũ,Số sàn,Dầu,Nhập khẩu,Minivan (MPV),16,Bình Dương
34208,840000000,ford,ranger,2020,0,Mới,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
34209,375000000,toyota,vios,2017,50000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hà Nội
34210,470000000,toyota,vios,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Long An
34211,1799000000,volkswagen,tiguan,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Lâm Đồng
34212,816000000,nissan,x trail,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34213,555000000,mitsubishi,xpander,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Đắk Lắk
34214,555000000,mitsubishi,xpander,2020,0,Mới,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),7,Cần Thơ
34215,390000000,hyundai,grand i10,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Long An
34216,588000000,toyota,dòng khác,2020,0,Mới,Bán tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Bà Rịa - Vũng Tàu
34217,422000000,hyundai,accent,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34218,420000000,ford,ranger,2012,120000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
34219,515000000,honda,city,2017,18000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34220,325000000,honda,civic,2009,100000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bình Dương
34221,600000000,ford,ranger,2020,0,Mới,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
34222,539000000,ford,ecosport,2018,42000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
34223,300000000,kia,forte,2010,130000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bắc Ninh
34224,430000000,toyota,innova,2011,86956,Cũ,Tự động,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
34225,900000000,ford,everest,2020,0,Mới,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hà Nội
34226,37000000,vinfast ,fadil ,2020,0,Mới,Tự động,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34227,1098000000,mazda,cx 8,2019,18000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34228,555000000,mitsubishi,xpander,2020,0,Mới,Tự động,Xăng,Trong nước,Minivan (MPV),7,Hồ Chí Minh
34229,790000000,kia,sorento,2018,70,Cũ,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hà Nội
34230,1190000000,hyundai,santa fe,2019,9000,Cũ,Tự động,Dầu,Trong nước,SUV / Cross over,7,Hà Nội
34231,305000000,mitsubishi,triton,2012,110135,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
34232,189000000,chevrolet,spark,2016,100000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
34233,639000000,mg,dòng khác,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
34234,350000000,hyundai,sonata,2009,68000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Bình Dương
34235,1285000000,vinfast ,lux,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
34236,1123000000,hyundai,santa fe,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Bà Rịa - Vũng Tàu
34237,559000000,honda,city,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34238,258000000,hyundai,grand i10,2016,40000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34239,348900000,hyundai,grand i10,2016,35000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34240,630000000,toyota,corolla altis,2016,59600,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34241,2250000000,lexus,rx,2015,60000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
34242,242000000,hyundai,grand i10,2014,100000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Hải Phòng
34243,325000000,hyundai,grand i10,2016,35000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
34244,678000000,hyundai,kona,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
34245,295000000,toyota,innova,2007,139000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,An Giang
34246,659000000,toyota,hilux,2019,6000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
34247,480000000,kia,k3,2015,80000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34248,395000000,suzuki,ertiga,2015,60000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34249,788000000,mg,dòng khác,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
34250,379000000,hyundai,grand i10,2018,35000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34251,509000000,suzuki,ertiga,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Minivan (MPV),7,Hồ Chí Minh
34252,186000000,chevrolet,spark,2017,35000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,2,Hà Nội
34253,599000000,mazda,3,2019,53000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34254,12600000000,landrover,range rover,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,4,Hà Nội
34255,899000000,mercedes benz,cla class,2016,21000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
34256,316000000,kia,morning,2012,47000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hải Phòng
34257,270000000,toyota,4 runner,2006,500000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,8,Hồ Chí Minh
34258,715000000,mercedes benz,s class,2008,97648,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
34259,610000000,toyota,innova,2018,50000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hà Nội
34260,810000000,mazda,cx 5,2019,15000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
34261,1000000000,toyota,fortuner,2020,0,Mới,Tự động,Dầu,Trong nước,SUV / Cross over,7,Khánh Hòa
34262,699000000,mazda,3,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Bình Dương
34263,140000000,chevrolet,spark,2015,10000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Đắk Nông
34264,325000000,toyota,camry,2003,170000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,An Giang
34265,950000000,toyota,camry,2017,80000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34266,105000000,toyota,camry,1990,200,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Long An
34267,2350000000,audi,a7,2020,0,Mới,Tự động,Xăng,Trong nước,Kiểu dáng khác,10,Cần Thơ
34268,1029000000,toyota,camry,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
34269,725000000,toyota,innova,2018,36000,Cũ,Tự động,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
34270,375000000,honda,city,2017,190000,Cũ,Số sàn,Xăng,Trong nước,Sedan,4,Hồ Chí Minh
34271,432000000,mazda,2,2016,49000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34272,485000000,mazda,3,2016,77000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đà Nẵng
34273,369000000,kia,soluto,2020,0,Mới,Số sàn,Xăng,Nhập khẩu,Sedan,5,Quảng Nam
34274,340000000,honda,civic,2010,87000,Cũ,Số sàn,Xăng,Trong nước,Sedan,4,Đắk Lắk
34275,520000000,toyota,vios,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34276,560000000,hyundai,elantra,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34277,529000000,kia,cerato,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34278,999000000,mazda,cx 8,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34279,384000000,toyota,wigo,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34280,262000000,toyota,innova,2009,86000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hà Nội
34281,118000000,kia,morning,2011,1000000,Cũ,Số sàn,Xăng,Nhập khẩu,Kiểu dáng khác,5,Bắc Ninh
34282,1181000000,ford,everest,2020,0,Mới,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34283,620000000,mitsubishi,pajero,2016,62000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34284,380000000,chevrolet,cruze,2016,23777,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Đắk Lắk
34285,1105000000,ford,everest,2020,0,Mới,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34286,600000000,toyota,fortuner,2013,99000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hồ Chí Minh
34287,479000000,mazda,2,2020,0,Mới,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
34288,225000000,chevrolet,captiva,2007,100000,Cũ,Số sàn,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
34289,586000000,mitsubishi,xpander,2018,36000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34290,390000000,hyundai,i30,2011,48000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
34291,588000000,mazda,3,2018,58000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bình Dương
34292,582000000,ford,ecosport,2019,8000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
34293,820000000,toyota,fortuner,2017,97000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34294,750000000,chevrolet,trailblazer,2018,50000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34295,733000000,toyota,corolla altis,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Bà Rịa - Vũng Tàu
34296,1142400000,hyundai,santa fe,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
34297,445000000,ford,ecosport,2015,58000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
34298,420000000,hyundai,accent,2020,0,Mới,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34299,538000000,mazda,3,2017,40000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
34300,470000000,toyota,vios,2020,0,Mới,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
34301,825000000,mitsubishi,outlander,2020,0,Mới,Tự động,Xăng,Trong nước,SUV / Cross over,7,Bà Rịa - Vũng Tàu
34302,880000000,toyota,fortuner,2017,75000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
34303,695000000,volkswagen,polo,2020,0,Mới,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
34304,965000000,toyota,fortuner,2020,0,Mới,Số sàn,Dầu,Trong nước,SUV / Cross over,7,Đà Nẵng
